WBAN,City,State,Latitude,Longitude,Temperature Average,Temperature Real Coeff,Temperature Imag Coeff,Temp Deriv Std,Precipitation Average,Wind Speed Coeff Real,Wind Speed Coeff Imag,Wind Speed k,Wind Speed Theta
14923,MOLINE,IL,41.46528,-90.52333,50.8525641026,7.83961041689,25.0327523926,8.74475469305,0.164684065934,-1.70257133615,-1.33590143246,3.93848091465,2.05012012228
14922,MINNEAPOLIS,MN,44.8831,-93.2289,47.5800548948,10.2900718003,27.9970051435,8.26909766483,0.15351326624,-0.905922440048,-0.167850154081,3.53795833134,2.49837828831
14921,LONE ROCK,WI,43.21194,-90.18139,47.8921658986,9.56404443138,26.4498439585,8.83010509685,0.121437788018,-1.62238473804,-0.76102815103,3.49144577494,1.90028629154
14920,LA CROSSE,WI,43.8788,-91.2527,48.2875457875,9.7188661437,27.0896562378,8.46227010341,0.153131868132,-0.683952137455,-0.620199994759,3.46129687899,2.30672183387
26492,PORTAGE GLACIER,AK,60.785,-148.83889,35.9877819549,2.84651590109,17.3074789338,6.81069182068,0.633101503759,0.251094348902,-0.435210639047,4.7965075208,1.65016682652
93134,LOS ANGELES,CA,34.0236,-118.2911,66.0913284133,4.61333793091,6.84295956324,4.42276170276,0.028602398524,-0.263446510874,0.396650828555,0.857956869898,1.6773738187
26491,ANCHORAGE,AK,61.17806,-149.96639,38.5552486188,5.61612976445,22.5047077373,5.53515572356,0.0581906077348,0.101154150028,-0.00216857291207,2.68922316936,1.75826276209
13942,MONROE,LA,32.5155,-92.0405,65.923572744,5.06533248224,17.4300458934,7.69839995505,0.222900552486,-1.19455640582,-0.941661602675,3.06197186186,1.77529769948
14929,ABERDEEN,SD,45.4433,-98.413,43.4124656279,8.99617897776,28.1746501676,9.62231109902,0.0898625114574,-1.24599189346,-0.549281978263,4.41999915336,2.28668582358
03145,YUMA,AZ,32.65,-114.61667,76.9156736939,5.82602635093,17.8113719139,4.47708375433,0.0140925756187,-0.255788330881,1.17977879377,3.01222338238,2.20077942056
03144,IMPERIAL,CA,32.83417,-115.57861,74.7220683287,6.24950839977,18.092916423,4.24965809123,0.008891966759,-0.994719752026,1.59565246716,3.6842593461,1.77065322865
94992,GRAND MARAIS,MN,47.74722,-90.34444,39.7994402985,11.5425676975,20.1568426805,7.65574984891,0.125750932836,-1.07871313137,-1.53228143041,3.44076809931,1.72289389668
94993,SISSETON,SD,45.66889,-96.99139,44.3717472119,10.2369966447,27.2259647875,9.32823600795,0.110785315985,-1.86031539132,-1.64136671442,5.00466123282,2.10121958392
94990,WINNER,SD,43.39056,-99.84222,50.6125461255,8.55707820647,24.7494602314,10.7521012668,0.0642758302583,-0.882398576149,-0.782985587669,4.58904820945,2.53865278121
94991,LAMONI,IA,40.6306,-93.9008,51.9825046041,7.13071911693,24.4315109162,9.79968341569,0.169682320442,-1.23400273244,-1.48727658844,4.59868148793,2.04844927195
94994,BOSCOBEL,WI,43.15611,-90.6775,48.3342541436,8.48327572625,26.247040374,8.89632306164,0.132168508287,-0.8910193626,-0.563827574853,2.61215107365,1.8352394317
93719,NEW BERN,NC,35.0677,-77.048,64.0073529412,5.27540123547,16.8045960641,7.94449714999,0.198943014706,-1.00840679261,-0.265332724952,2.99216686037,2.06845229581
03028,SPRINGFIELD,CO,37.28333,-102.61389,54.6433179724,6.82671825332,22.2355488941,9.83957935574,0.0512626728111,-1.38501713217,0.672369914554,4.46530534299,2.63436090097
03029,WINDOW ROCK,AZ,35.6575,-109.06139,48.5994344958,5.84757248342,20.41894896,5.3517165236,0.0371960414703,-1.63561491862,0.931155450802,3.35684056472,1.60245042625
04724,NIAGARA FALLS,NY,43.10833,-78.93806,49.0055096419,8.41188077353,21.8914640885,8.36706540947,0.151694214876,-1.29335384453,-1.87696490928,4.64272155478,2.03048947346
04725,BINGHAMTON,NY,42.2068,-75.98,47.7313707452,8.01756281254,21.6584970003,8.22384921148,0.196904323827,-1.12000618409,-1.09427016366,2.94136497424,2.62299288269
03024,BORGER,TX,35.695,-101.395,61.5666973321,6.52442290406,21.7942820284,9.44125492933,0.0669825206992,-0.90940575638,0.616174852337,3.72854257383,2.78213829177
54791,ROCHESTER,NH,43.27806,-70.92222,48.8725761773,7.23141215974,21.6723535011,8.05937337065,0.148988919668,-1.1913316733,-0.704807890109,3.00397970932,1.63325965213
27502,BARROW,AK,71.2834,-156.7815,14.25,15.7836808619,25.266436053,6.62842348049,0.168080855019,0.841854253094,-0.700547423052,5.56162095727,2.18892617614
94908,DUBUQUE,IA,42.39778,-90.70361,47.2955169259,8.3478186825,25.7246231661,8.87243996452,0.160512351327,-1.72808618355,-1.64936004252,4.27048534402,2.31435990924
53910,HOUSTON,TX,30.0675,-95.55611,69.559926807,4.64367537913,15.4422351401,7.24338822638,0.167127172919,-1.17089747461,-0.637965365252,2.5906337241,2.13970189841
00209,BOWIE,TX,33.6,-97.783,79.4719101124,0.578911816169,-0.315966706588,4.9999192917,0.12202247191,0.0085954950685,-0.824596515481,2.43646549236,2.01618269004
94860,GRAND RAPIDS,MI,42.8825,-85.52389,50.1070448307,8.60268110554,22.9212831641,7.88103791956,0.192763037511,-1.21278352473,-1.26462429987,3.771039327,2.36132940672
13878,BRUNSWICK,GA,31.1522,-81.3908,69.157116451,5.0685315416,13.4761147695,6.32311016652,0.184200554529,-0.412115209744,0.413447025688,2.84297513968,2.66915977999
12876,WINTER HAVEN,FL,28.06222,-81.75417,74.1096654275,3.92960110813,9.53039261734,5.15740395703,0.199182156134,-0.442624766828,-0.28928468456,2.66228748721,2.66066579327
13973,JUNCTION,TX,30.51083,-99.76639,67.6182152714,4.44652731534,18.1149079967,8.29884381463,0.084356025759,-1.34871323995,0.798906346013,2.96986168954,2.25475825045
13972,TYLER,TX,32.35417,-95.4025,67.1243093923,5.75965948164,17.8433210589,7.56127889171,0.145193370166,-1.3648328645,-0.492944864191,3.3178901902,2.35877336628
12873,ST PETERSBURG/CLEARWATER,FL,27.91056,-82.6875,74.4600550964,4.01031103693,9.52210276255,4.75728945287,0.222162534435,-0.787467520094,-0.581310641723,3.0729705993,2.51811987985
12871,SARASOTA/BRADENTON,FL,27.40139,-82.55861,74.3250460405,4.94712600984,8.76293527709,4.52336425506,0.196450276243,-0.761527653313,-0.0678153535488,2.82197604668,2.77527797056
13976,LAFAYETTE,LA,30.205,-91.9875,69.202965709,5.6092591461,14.4743547985,7.18179759153,0.249703429101,-1.46304640909,-1.10221928204,3.3052852496,1.69795740028
13870,ALMA,GA,31.5358,-82.5067,67.5808823529,5.00388304314,14.2085101032,6.45544969672,0.172265625,-0.948391954878,-0.348094491979,2.35343216205,1.91588927605
13871,ANNISTON,AL,33.5872,-85.8556,63.1332720588,4.58346478508,17.0625090804,6.63040821026,0.226488970588,-0.797862650272,-0.738270227847,2.26112206141,2.00178789193
13873,ATHENS,GA,33.948,-83.3275,62.8725939505,4.88642005761,17.0140098999,6.44209886882,0.196264894592,-0.853735251727,-1.0568160184,2.72036119349,1.71123553234
13874,ATLANTA,GA,33.6301,-84.4418,63.7598533456,4.91544807486,16.7453148756,6.39137522512,0.200802016499,-0.88910372665,-1.02511173832,3.26455044348,2.32424836514
13876,BIRMINGHAM,AL,33.56556,-86.745,63.893675527,5.07272494799,17.3450452491,7.08926588942,0.225261228231,-1.0675804734,-0.777040176182,2.84636955983,1.92075763632
13877,BRISTOL/JHNSN CTY/KNGSPRT,TN,36.4731,-82.4044,57.0201465201,5.33307996329,18.7688631974,6.88851882151,0.198035714286,-1.30230803722,-0.654868574654,2.89038450223,1.32886612939
94017,WOLF POINT,MT,48.09444,-105.57444,43.1344383057,7.96194258357,27.5190596872,9.01714679206,0.052320441989,-0.979936372691,0.531171299322,3.75296498228,2.10848636846
94014,WILLISTON,ND,48.1738,-103.6366,42.4760147601,9.8027230716,26.7228997909,9.36646402996,0.0713883763838,-0.985305657148,0.199227011022,4.00498059785,2.09043215487
94012,HAVRE,MT,48.5428,-109.7633,44.9032258065,7.9242631269,23.8209362975,9.35629599127,0.0738801843318,-0.846396987927,-0.688203905798,4.29305778463,2.31706201151
93915,ALEXANDRIA,LA,31.33472,-92.55861,66.9569202566,4.69222312948,16.6742342319,7.1659948102,0.207690192484,-1.24774806815,-0.989784905069,2.82957825195,1.95447471177
93919,MCCOMB,MS,31.1827,-90.4708,66.3406593407,4.6924914246,15.4921119429,7.16960749138,0.246071428571,-1.30404123852,-0.963168163527,2.87966974724,1.7184383047
23081,GALLUP,NM,35.5144,-108.794,50.1927710843,6.35215545947,20.1910268024,5.790878553,0.0316682113068,-1.71142032693,1.32879659555,4.04302637691,1.67416041049
53917,NEW ORLEANS,LA,30.0494,-90.0288,71.5290322581,4.70299228891,14.2368976192,6.0733738313,0.258497695853,-0.917252415749,-1.64108222855,4.0198325936,2.54030800175
53916,CHILLICOTHE,MO,39.82333,-93.57917,54.5752293578,7.09571531824,24.0418294862,9.04365358662,0.148513761468,-1.27539511801,-0.860610948822,2.78503144231,2.05818505481
53915,NEW IBERIA,LA,30.0375,-91.8839,70.0856353591,4.62469554154,14.5640820338,7.05361750667,0.233190607735,-1.65822594591,-1.65888160825,3.68494242482,1.94230291178
53914,MC KINNEY,TX,33.19028,-96.59139,65.4395604396,6.22526563701,19.5412989792,7.97342179253,0.118434065934,-1.51594504683,-0.0935796224213,4.12542669306,2.05084790983
53913,GUTHRIE,OK,35.8517,-97.4142,62.5593692022,5.98449356105,21.6044974855,9.36164640785,0.121739332096,-0.982406630358,0.276524572198,3.9866166845,2.15956784501
53912,CORSICANA,TX,32.03111,-96.39889,67.6141804788,5.76206146598,18.1129057411,8.10500533697,0.150773480663,-1.27604460101,-0.478680183692,3.44335326387,2.56407195204
53911,TERRELL,TX,32.71,-96.26722,66.5297891842,6.26701482684,19.2244159642,8.13693265348,0.124413382218,-1.31739290475,-0.225869336454,3.40113090667,2.31321666817
03847,CROSSVILLE,TN,35.9509,-85.0813,56.7203703704,6.06353872312,18.056417217,7.55765906156,0.215555555556,-1.26095541921,-1.2679611917,2.65271011969,1.76922487908
03849,LONDON,KY,37.08722,-84.07694,56.8851102941,5.57559557223,19.3639839863,7.70219858326,0.210041360294,-1.18193023664,-1.00616491958,2.75161362865,1.66860646652
92809,HOLLYWOOD,FL,25.99889,-80.24111,77.081255771,3.2316040387,6.48783945353,4.02273681492,0.267853185596,-0.852636553634,-0.733722216336,3.23602323687,2.39949449563
53919,MONTICELLO,AR,33.6361,-91.7556,64.2670979667,6.09908427197,18.2620136667,7.79511536277,0.198812384473,-0.954862913517,-0.637832814176,2.40884143121,2.05443100452
53918,MOUNTAIN HOME,AR,36.36889,-92.47028,59.3188940092,5.20758699789,20.5037470546,7.85565043194,0.151188940092,-1.08468449577,-0.811360880519,2.37485038285,1.9921895324
23158,BLYTHE,CA,33.6186,-114.7142,74.7715877437,6.78452731922,18.7258996754,5.42604141678,0.0125348189415,-0.905900615687,1.77163780869,3.79008708366,1.93482299231
23159,BRYCE CANYON,UT,37.70639,-112.14556,41.6987951807,5.59784042835,20.9589373854,6.03250444714,0.0578174235403,-1.23911590965,0.29219043431,2.89640564832,2.83093516709
11624,CHRISTIANSTED,VI,17.6997,-64.8125,80.7203703704,2.293750484,2.53096985003,4.65907934996,0.149222222222,-0.756558848887,0.913066739766,2.82710346171,3.38433683095
23152,BURBANK,CA,34.20056,-118.3575,67.1301558203,5.02085714374,9.3014598224,4.43172224716,0.0268102658112,-0.62131182385,1.31522661017,1.97535655086,2.38878314892
23153,TONOPAH,NV,38.0511,-117.0902,54.2086397059,5.17589390744,20.8032978515,5.13165295094,0.0204733455882,-1.45177539721,0.391542168394,3.70667803375,2.63098272728
23154,ELY,NV,39.2952,-114.8466,46.8708487085,5.65299076534,20.6070121696,6.99875953097,0.0652721402214,-0.466131454885,0.422503014386,3.26311223684,2.82360664259
23155,BAKERSFIELD,CA,35.4344,-119.0542,67.5022914757,4.95303472139,17.2506361397,4.83456221432,0.0144362969753,-0.565090804088,1.54365464666,2.18548456786,2.42513341753
23157,BISHOP,CA,37.3711,-118.358,57.8743119266,4.25413524507,19.3363040167,5.15443252461,0.0127844036697,-1.08752333439,0.899264062335,3.46123536204,2.31319541262
24090,RAPID CITY,SD,44.0433,-103.0536,47.676199262,8.03590568834,23.316535269,9.66634535038,0.0992158671587,-1.50056689324,-0.0481070128068,5.35932317565,1.8962196422
24091,IMPERIAL,NE,40.51,-101.62,52.2555350554,7.07524275326,24.0348908766,9.16136630107,0.0595710332103,-1.53936928483,-0.0393468260603,4.22032072675,2.42997131417
26523,KENAI,AK,60.5797,-151.2391,34.6821130677,6.2487460602,20.6827823922,6.86112247945,0.0867886932345,-0.374364673021,-0.138155087319,4.54489310955,1.68505335794
93197,SANTA MONICA,CA,34.01583,-118.45139,64.0100824931,3.66090767539,5.81105309786,4.23963112886,0.0268240146654,-0.401104866908,0.683358138721,1.24596370465,3.31372488583
13809,LAWRENCEVILLE,IL,38.76417,-87.60556,55.9788602941,5.53405319152,22.7784756863,8.14135662767,0.177973345588,-1.5873731215,-1.93666502809,4.05234303887,2.04765342866
53842,INDIANAPOLIS,IN,39.825,-86.29583,53.1167279412,6.69372447124,22.8995428187,8.28114222043,0.167950367647,-1.25709182493,-1.3075044856,3.26070447013,1.9928986929
04826,WISCONSIN RAPIDS,WI,44.35917,-89.83694,45.3509259259,8.73475109339,26.7591872453,8.73774393694,0.149888888889,-1.0371578754,-0.422985552812,3.04207564757,2.34008109213
23233,SALINAS,CA,36.6636,-121.6081,59.0560146924,3.15670902963,5.31504992145,4.63264471537,0.0338980716253,-0.636392035689,1.18793202904,2.38845170792,3.06144821261
23232,SACRAMENTO,CA,38.5069,-121.495,62.5155963303,3.98342937118,14.1289547743,4.42468621995,0.0518256880734,-0.624035276246,1.72314602045,3.29449914797,1.58434796705
23234,SAN FRANCISCO,CA,37.6197,-122.3647,58.9686635945,2.95928682012,6.21055661055,3.72957156932,0.0473087557604,-0.972500634253,3.78697497573,4.63497973851,2.16647480394
23237,STOCKTON,CA,37.8891,-121.2258,62.5697137581,3.84157921471,14.9354902154,4.16333286875,0.0363434903047,-0.977177746024,2.20680387774,3.4922206118,1.94869222606
93167,KINGMAN,AZ,35.2577,-113.933,62.8625461255,5.84853938598,19.8534254157,5.29104378752,0.0319511070111,-1.46140138397,1.98510531367,3.84135131533,2.34362195429
93778,YORK,PA,39.91806,-76.87417,52.736505032,7.41771267787,20.7504289534,8.02138964873,0.177845379689,-1.3168966712,-0.777800988972,2.8855881373,1.58122463096
14898,GREEN BAY,WI,44.4794,-88.1366,45.9972477064,9.32219884261,25.3101042321,8.00435344128,0.160114678899,-1.43645139786,-1.02848680187,3.60240951848,2.34422609145
14897,WAUSAU,WI,44.9288,-89.6277,44.3636363636,8.9995595853,26.8756004563,8.16115368455,0.172520661157,-0.73865144344,-0.434678786784,3.19186834039,2.33855854519
14895,AKRON,OH,40.91667,-81.43333,51.8776645042,7.8923323056,21.592657461,8.7094723192,0.199698795181,-1.25865369873,-1.61665393037,3.63950138917,2.32644482321
14894,WHEELING,WV,40.17639,-80.64722,52.4972273567,7.10998744414,20.3731998875,8.78616511777,0.1471025878,-1.50697355723,-1.80408669717,3.51020596478,2.1308343037
14891,MANSFIELD,OH,40.82028,-82.51778,50.9641873278,7.4666445147,21.902417163,8.73035187892,0.193663911846,-1.24779762237,-2.00618390604,3.88702858095,2.21142386519
53863,ATLANTA,GA,33.875,-84.30222,62.0915750916,5.07399949523,17.3761580216,6.27706848652,0.196936813187,-1.19886151953,-0.95617311221,3.06871981223,1.64844246726
53860,JACKSONVILLE,FL,30.3361,-81.5147,70.8357933579,3.79273652264,12.6244391468,6.34938919312,0.243168819188,-0.710641765606,-0.39832514101,2.88059408204,2.23803260196
53867,COLUMBIA,SC,33.97056,-80.99583,65.6400367309,5.40544869598,16.6421412877,6.67057666273,0.185564738292,-0.902812522397,-0.244661575483,2.25742110245,1.43817051693
53866,SHELBYVILLE,IN,39.57806,-85.80333,54.7400185701,6.25247588322,22.2436993793,8.97657217081,0.147270194986,-1.80988747285,-1.84785899643,3.90276279026,2.14337602809
53865,SLIDELL,LA,30.34333,-89.82222,68.0046082949,4.72624138537,14.5070165839,7.02616478636,0.260419354839,-1.10205277053,-0.912369276331,2.63172999389,1.75998193043
53864,ALABASTER,AL,33.17833,-86.78167,64.4033149171,5.15597234787,16.6702061971,6.74969747309,0.23703038674,-0.991958676984,-0.883027895386,2.2992505426,1.59580384413
03935,CAPE GIRARDEAU,MO,37.2252,-89.5705,57.7614678899,5.99718444608,21.2855157207,7.79924089625,0.163871559633,-1.63970719037,-1.50666326836,3.8912608173,1.81889585341
03936,MANHATTAN,KS,39.1346,-96.6788,55.6900369004,6.94725438913,24.3440222743,9.27434818244,0.109082103321,-1.26909815029,0.277755196384,3.76289847917,1.91106508752
53868,OAK RIDGE,TN,36.0236,-84.2375,60.1047794118,4.73566702699,19.0789984122,6.58013024921,0.242054227941,-0.767694115752,-0.424640849427,1.59684242003,1.54193315121
23213,SANTA ROSA,CA,38.5038,-122.8102,58.6942909761,3.40501980767,9.90903202517,4.65423101698,0.0933839779006,-0.767301044525,1.24930980099,2.37689204705,1.86068691642
03932,CLINTON,OK,35.3568,-99.2042,61.3751152074,7.31869325605,22.6612296512,8.69571037443,0.0751935483871,-0.953028921314,-0.379330751125,4.76892749088,2.79526471561
14792,TRENTON,NJ,40.27694,-74.81583,55.1240808824,7.09022644761,20.2115699799,7.62166610155,0.169204963235,-1.23718202239,-0.687524028757,2.92890712934,2.24988556869
26415,DELTA JUNCTION/FT GREELY,AK,63.9944,-145.7214,28.9489795918,5.2113982176,32.8003890079,8.41590902922,0.0385157699443,0.0364619844167,-1.62415778699,6.84473164117,1.36658332193
14794,WESTERLY,RI,41.34972,-71.79889,51.7994505495,8.81283772068,18.6164908454,7.1852846571,0.125865384615,-1.00540141029,-0.479969863448,2.74705751901,2.35073371705
14972,SPENCER,IA,43.16444,-95.20167,46.9529085873,9.70480580289,26.4854426983,9.59954855588,0.109916897507,-2.00085714539,-1.12998888177,4.69861717948,2.34064268559
94705,BARRE/MONTPELIER,VT,44.2035,-72.5623,43.9860724234,9.8100729592,22.5940991743,8.72689848558,0.149610027855,-1.17305256974,-0.420130061624,3.08324454528,1.71755303487
24242,PORTLAND,OR,45.55111,-122.40889,54.6755270394,5.56933695161,14.0081610664,5.07201525788,0.152268560953,-1.03201454471,-2.93140086797,5.24245790023,1.10274957857
94702,BRIDGEPORT,CT,41.15833,-73.12889,54.1364468864,9.06229720601,19.9957772,6.94724419454,0.183475274725,-0.753490137593,-0.547402904348,3.39789518829,2.42905167649
22521,HONOLULU,HI,21.32389,-157.92944,77.6430542778,2.7182442149,3.19471438569,3.13958362262,0.0544664213431,-0.0234056730054,1.36626141195,3.69256871515,2.6729883595
13896,MUSCLE SHOALS,AL,34.7441,-87.5997,62.3382624769,6.29747514431,17.7557021821,7.20710090099,0.203026802218,-1.33651592098,-1.20314216681,3.02723618257,1.71673096481
13897,NASHVILLE,TN,36.11889,-86.68917,60.725939505,5.30745853483,19.7914579036,7.7870036995,0.201228230981,-1.14954360405,-1.22961531169,3.11701038532,2.00849345522
24144,HELENA,MT,46.6056,-111.9636,46.758302583,6.87225618546,22.2510894854,7.73111389832,0.0572186346863,-1.10735827494,0.504325301337,3.53089548108,1.84212073912
13895,MONTGOMERY,AL,32.2997,-86.4075,66.5431985294,5.4362056071,16.1258788458,6.64135721403,0.203961397059,-0.85411871664,-0.967029460153,2.80525291647,1.8793196438
13893,MEMPHIS,TN,35.0564,-89.9865,63.7196691176,5.56016157877,19.5796553539,7.55763698113,0.21703125,-0.980298929293,-0.839481936398,3.31356775897,2.31290595084
13891,KNOXVILLE,TN,35.8181,-83.9858,59.9963336389,5.21034172881,18.5622041898,6.91887260872,0.234582951421,-1.32140102672,-0.525859035424,3.17456981429,1.75371091283
24061,RIVERTON,WY,43.06417,-108.45889,46.567867036,7.11809464769,25.3099421164,7.92256235306,0.0454570637119,-1.1607297873,0.963360109731,3.89640631202,2.16753935775
93073,ASPEN,CO,39.23,-106.87056,42.4213893967,6.68843859658,21.5071172631,6.53236428848,0.059012797075,-0.437317222895,0.935956168925,1.75050215454,3.33651974892
93075,MOAB,UT,38.75,-109.76278,54.2509433962,5.93379757465,27.1353897851,6.13730317207,0.0270849056604,-1.23345529052,2.15236632003,3.69013924081,1.60113097118
13899,PENSACOLA,FL,30.47806,-87.18694,69.2943327239,4.38651245739,13.8434742755,6.28113715067,0.284588665448,-1.27560637234,-0.140166141407,10.021240401,0.762630599063
93773,WAKEFIELD,VA,36.98389,-77.00722,59.6727941176,6.53053181077,18.3509143221,8.31777143191,0.202362132353,-0.719759881661,-0.501899512623,2.1736258921,1.5474617566
23277,WATSONVILLE,CA,36.93583,-121.78861,58.2461832061,3.43235203599,5.86626911375,4.57855389272,0.0545038167939,-0.140045075449,0.939060113425,1.37276758825,2.752004511
54743,CALDWELL,NJ,40.87639,-74.28306,53.6224489796,7.38350284965,21.3064436639,7.53145554207,0.158112244898,-1.30178125323,-0.585488099348,2.72498466646,1.55256103322
14820,CLEVELAND,OH,41.405,-81.85278,52.1399631676,7.92087946167,21.3686686075,8.69733371149,0.212555248619,-1.1997647715,-1.57976306154,3.89611503113,2.40237895355
94266,PORT ANGELES,WA,48.12028,-123.49833,49.3382624769,4.03795706768,10.6532201711,4.01938254522,0.0824584103512,-0.477495069552,0.853913491196,2.63222469014,2.07400309124
12957,PORT ISABEL,TX,26.16583,-97.34583,75.3156899811,6.50337960995,9.49038391696,6.7810134093,0.0809688090737,-1.33166240165,1.02147966757,3.81631352976,3.0196947891
94261,PORTLAND,OR,45.54056,-122.94861,52.4838411819,4.6287533876,14.1793199222,5.11648056604,0.13555401662,-0.698439127272,0.485976990149,2.86696287579,1.55962110486
14750,GLENS FALLS,NY,43.35,-73.6167,47.088868101,11.060760087,21.8993115018,8.16459904835,0.143236669785,-1.01293821451,-0.0560062040068,2.71554964333,1.78241061465
12959,MC ALLEN,TX,26.18389,-98.25389,76.6066176471,3.83128004555,12.8891362835,6.83707721802,0.074765625,-1.232534106,1.39810647881,4.00909581214,2.58314259916
25367,KLAWOCK,AK,55.58,-133.075,45.3745247148,6.54659888603,9.77550582968,4.19478799126,0.359087452471,-0.517796522523,-0.776147875185,2.45081280308,1.65879631216
94790,WATERTOWN,NY,43.9922,-76.0217,47.425,8.85988083222,22.5342246462,9.99860910983,0.155125,-0.823823871961,-1.19591108175,3.7236765355,1.97067282246
94823,PITTSBURGH,PA,40.4846,-80.2144,52.5449541284,6.8566898298,21.1469792371,8.56100774973,0.184403669725,-1.45090131295,-1.01623947046,3.38261927066,2.01100878341
94946,BROKEN BOW,NE,41.43333,-99.63333,49.6075715605,7.23509112732,24.4010731354,9.44691814957,0.0716066481994,-1.78521970047,-0.505174351086,4.70284717607,2.08614121548
93009,LEADVILLE,CO,39.22917,-106.31694,35.0453703704,7.53579752047,19.0999002748,6.81312601378,0.0633055555556,-0.931057095164,-0.926710807259,2.57421593001,2.82588743222
54740,SPRINGFIELD,VT,43.34361,-72.51778,47.0119485294,9.45269050701,22.2333235712,7.69468466128,0.152564338235,-1.00783431315,-0.250647050184,2.44620822778,1.41496750267
93005,DURANGO,CO,37.14306,-107.76028,47.5272391505,6.03369526237,21.7615109416,5.13984027308,0.0502216066482,-1.08621079575,1.0400541961,2.63634237043,2.22814227656
93953,MUSKOGEE,OK,35.65667,-95.36139,61.1486611265,6.70793758953,20.4980309672,7.95857097155,0.157493074792,-1.22754397618,-1.00442468758,3.56251715895,2.37926637463
94197,OMAK,WA,48.464444,-119.516944,49.6967741935,5.92565006725,23.2795060818,5.77982214589,0.0509861751152,-0.220639098016,1.51122437571,3.05958313474,2.03461349154
23048,TUCUMCARI,NM,35.18222,-103.60306,60.8217270195,5.65220387574,21.8034396308,8.95042293283,0.040069637883,-1.43247865939,0.272072679469,4.42029658961,2.47339684355
23049,SANTA FE,NM,35.61694,-106.08889,52.6258064516,5.42538320213,21.118012297,5.7231828468,0.0412119815668,-1.08233296585,0.167489502345,2.70834680643,3.29604032072
23047,AMARILLO,TX,35.2295,-101.7042,59.5082872928,5.13508622078,21.1557615054,9.23686522715,0.0726243093923,-1.34131712483,0.297707900128,4.34300474276,3.04681233978
23044,EL PASO,TX,31.81111,-106.37583,66.6335174954,3.66217075949,19.7971396885,6.10122368471,0.0337016574586,-1.72059545953,0.718471047301,3.90652399259,2.12575881377
23042,LUBBOCK,TX,33.6656,-101.8231,62.0238970588,4.85421943996,20.6264633408,9.18495595127,0.0648529411765,-1.92448332642,0.21743946349,4.03779129066,2.94736066062
40308,YAP ISLAND,FM,9.48333,138.08333,83.5333333333,-0.207868932583,-0.669689990141,2.38825778917,1.2195,0.563738353925,0.863736450177,2.67678081948,3.13311669212
23040,WINK,TX,31.7801,-103.2018,66.4094707521,5.47904506644,20.2511093653,8.34619384699,0.0331197771588,-1.0048947154,1.30794148567,3.3315839638,2.8201708641
24227,OLYMPIA,WA,46.9733,-122.9033,50.9564411492,5.22179076309,12.4497153826,4.81676313611,0.215658016682,-0.884530748237,-0.330528335307,2.98646712643,1.72263014976
03887,DECATUR,IL,39.83444,-88.86556,53.7082568807,7.49700400824,22.7852052513,9.08639761887,0.133912844037,-1.69427325556,-1.88369119722,4.11679961407,2.27269709707
23230,OAKLAND,CA,37.72139,-122.22083,58.6316758748,2.56954472455,7.07593825177,3.87929657248,0.0529834254144,-0.696240163508,2.46708523797,3.41749175503,2.27356495925
25501,KODIAK,AK,57.75111,-152.48556,41.3751152074,5.54256202145,12.8407268645,5.52154656787,0.405525345622,-0.595400689523,-2.14345839402,4.93860960627,1.91813161619
25503,KING SALMON,AK,58.6829,-156.6563,35.3878504673,7.04566431817,20.0786259861,8.4275060832,0.203130841121,-0.0131590304725,-0.994272638207,4.84775749491,1.90009813051
03888,ATLANTA,GA,33.77917,-84.52139,62.45087236,4.9474119651,16.9775109375,6.36574727695,0.197258953168,-0.870218919488,-0.521239554759,2.5835324812,1.71432621011
03889,JACKSON,KY,37.59139,-83.31444,57.1770642202,5.26118546579,19.0198147373,8.27514343384,0.232912844037,-1.03670549927,-1.58782136728,2.11197508493,1.34710200507
25507,HOMER,AK,59.642,-151.4908,39.1537037037,6.27096045816,15.0827689878,5.25543639725,0.104111111111,-0.348420818374,-0.507768832951,3.24972629427,1.7707474179
25506,ILIAMNA,AK,59.7494,-154.9089,36.3215940686,5.90314091004,19.802635181,7.40714168392,0.110838739574,0.650958025615,-1.82877562775,4.74676116295,1.98465163111
94299,ALTURAS,CA,41.49139,-120.56444,47.8276497696,5.58164604506,18.4880517219,5.98431988071,0.0340783410138,-0.944553290171,1.04645224697,3.24850503273,1.56660506069
14777,WILKES-BARRE/SCRANTON,PA,41.3336,-75.7269,51.3241252302,7.85870775633,21.580580579,8.00226716027,0.14638121547,-1.48822259298,-0.901736576828,3.0265024717,2.00853011674
14775,WESTFIELD/SPRINGFIELD,MA,42.15778,-72.71611,50.9346826127,6.98818554485,22.2741229845,7.87176967449,0.181780128795,-1.4073936026,-0.838198478591,3.38791591086,1.85794818488
14770,SELINSGROVE,PA,40.82056,-76.86417,52.0636531365,6.98520040046,21.9392051001,7.41690307497,0.163090405904,-1.46124400916,-0.712868136289,2.71602789582,1.4215530944
14771,SYRACUSE,NY,43.1111,-76.1038,50.3327222731,9.35594137514,22.092662264,8.45333971391,0.195893675527,-1.1761225546,-1.39417660051,3.84793388485,2.01886766423
24257,REDDING,CA,40.5175,-122.2986,63.6688251619,5.55622377716,17.2094389724,5.33349157028,0.102002775208,-0.969271411143,0.634146020617,3.94221859147,1.35645853601
